,basementsqft,bathroomcnt,bedroomcnt,calculatedbathnbr,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,propertycountylandusecode,propertyzoningdesc,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,logerror,transactiondate,year,propertylandusedesc,storydesc,typeconstructiondesc,airconditioningdesc,buildingclassdesc,heatingorsystemdesc
1246,,1.5,3.0,1.5,1181.0,1181.0,1181.0,,,1181.0,,6111.0,,1.0,1.0,360.0,,34264691.0,-119255241.0,6104.0,,,1111,,34543.0,2061.0,,97083.0,5.0,1.0,,160.0,,1953.0,1.0,,170562.0,487320.0,2016.0,316758.0,5194.18,,,61110028003012.0,-0.0121172648151,2017-01-03,2017,Single Family Residential,,,,,
1247,,2.0,4.0,2.0,,2024.0,2024.0,,,,,6037.0,,2.0,,,,34698372.0,-118092635.0,7020.0,,,0100,LRMD2,5534.0,3101.0,,97318.0,0.0,,1.0,,,1990.0,,,114435.0,152505.0,2016.0,38070.0,3073.46,Y,14.0,60379006053037.0,0.00629850319679,2017-01-03,2017,Single Family Residential,,,Central,,Central
1248,,2.0,3.0,2.0,,1208.0,1208.0,,,,,6037.0,,2.0,,,,33925092.0,-118155376.0,5288.0,,,0100,DOR105,4406.0,3101.0,,96102.0,0.0,,1.0,,,1953.0,,,87661.0,363636.0,2016.0,275975.0,4457.36,,,60375515023000.0,-0.0525704077011,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1249,,2.5,4.0,2.5,,2357.0,2357.0,,,,,6059.0,,2.0,2.0,587.0,1.0,33585703.0,-117744295.0,4420.0,1.0,,122,,37086.0,1286.0,,96974.0,0.0,1.0,,,,1995.0,,,287015.0,748968.0,2016.0,461953.0,7526.84,,,60590626332010.0,0.00892408792112,2017-01-03,2017,Single Family Residential,,,,,
1250,,3.0,3.0,3.0,,2202.0,2202.0,,,,,6037.0,,3.0,,,,34589492.0,-118175860.0,7805.0,1.0,,0101,PDRPD-3U*,40227.0,3101.0,,97329.0,0.0,,1.0,,,1990.0,,,185200.0,246800.0,2016.0,61600.0,4012.74,,,60379102071010.0,0.157940478138,2017-01-03,2017,Single Family Residential,,,Central,,Central
1251,,6.0,5.0,6.0,,5147.0,5147.0,,,,,6037.0,,6.0,,,,34162432.0,-118710724.0,13468.0,1.0,,0101,LCA21*,,3101.0,,96337.0,0.0,,1.0,,,2003.0,,,1013212.0,1531397.0,2016.0,518185.0,19653.1,,,60378003282001.0,0.09797654004419999,2017-01-03,2017,Single Family Residential,,,Central,,Central
1252,,2.0,3.0,2.0,,1219.0,1219.0,,,,,6059.0,,2.0,2.0,420.0,,33742311.0,-117938821.0,12432.0,,,122,,47568.0,1286.0,268441.0,97004.0,6.0,,,,,1960.0,1.0,,57278.0,461938.0,2016.0,404660.0,5254.7,,,60590992031012.0,0.170524409493,2017-01-03,2017,Single Family Residential,,,,,
1253,,2.0,2.0,2.0,,1192.0,1192.0,,,,,6037.0,,2.0,,,,34118340.0,-118015943.0,6333.0,,,0100,ARR1YY,50749.0,3101.0,,96267.0,0.0,,1.0,,,1950.0,,,80741.0,403729.0,2016.0,322988.0,4851.53,,,60374308034008.0,-0.050925558012899996,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1254,,1.0,2.0,1.0,,848.0,848.0,,,,,6059.0,,1.0,2.0,440.0,,33746312.0,-117623925.0,5600.0,,,122,,16389.0,1286.0,,96986.0,0.0,,,,,1996.0,1.0,,169441.0,283252.0,2016.0,113811.0,2873.74,,,60590320111013.0,-0.205076462134,2017-01-03,2017,Single Family Residential,,,,,
1255,,3.0,3.0,3.0,,1530.0,1530.0,,,,,6037.0,,3.0,,,,34170800.0,-118458000.0,,,,012C,LAR3,12447.0,3101.0,27080.0,96420.0,0.0,,1.0,,,2008.0,,,213692.0,465794.0,2016.0,252102.0,5663.92,,,60371288022000.0,0.0318563059057,2017-01-03,2017,Condominium,,,Central,,Central
1256,,2.0,3.0,2.0,1414.0,1414.0,1414.0,,,1414.0,,6111.0,1.0,2.0,2.0,440.0,,34168208.0,-118821117.0,7425.0,1.0,400.0,1111,,34278.0,2061.0,,96385.0,6.0,,,318.0,,1970.0,1.0,,366428.0,610813.0,2016.0,244385.0,6608.94,,,61110072022020.0,0.048388730154400005,2017-01-03,2017,Single Family Residential,,,,,
1257,,2.0,2.0,2.0,,1099.0,1099.0,,,,,6059.0,,2.0,1.0,360.0,,33863260.0,-118000763.0,5000.0,,,122,,10608.0,1286.0,,96181.0,5.0,,,,,1949.0,3.0,,55467.0,148381.0,2016.0,92914.0,1895.58,,,60591105002009.0,0.037149519175699995,2017-01-03,2017,Single Family Residential,,,,,
1258,,2.5,3.0,2.5,,1800.0,1800.0,,,,,6059.0,,2.0,2.0,420.0,,33881099.0,-117969950.0,1550.0,,,122,,24812.0,1286.0,,97041.0,7.0,1.0,,,,1978.0,2.0,,154012.0,530000.0,2016.0,375988.0,6011.78,,,60591106053005.0,0.015088331521799999,2017-01-03,2017,Single Family Residential,,,Yes,,
1259,,2.0,4.0,2.0,,1410.0,1410.0,,,,,6037.0,,2.0,,,,33957166.0,-118168285.0,5286.0,,,0100,BGA1*,16961.0,3101.0,,96083.0,0.0,,1.0,,,1964.0,,,72600.0,363100.0,2016.0,290500.0,5018.04,,,60375342011001.0,-0.034903503334199996,2017-01-03,2017,Single Family Residential,,,,,Central
1260,,2.0,3.0,2.0,,1794.0,1794.0,,,,,6037.0,,2.0,,,,34112699.0,-118047674.0,10639.0,1.0,,0101,ARR1YY,50749.0,3101.0,,96268.0,0.0,,1.0,,,1957.0,,,177529.0,887658.0,2016.0,710129.0,10232.1,,,60374316002001.0,-0.173803496052,2017-01-03,2017,Single Family Residential,,,,,Central
1261,,2.0,3.0,2.0,,1276.0,,,1276.0,,,6037.0,,2.0,,,,34038101.0,-118171228.0,4881.0,,,0200,LCR2*,17882.0,3101.0,,96003.0,0.0,,2.0,,,1950.0,,,144974.0,300304.0,2016.0,155330.0,4442.15,Y,11.0,60375310003028.0,0.0279699776347,2017-01-03,2017,"Duplex (2 Units, Any Combination)",,,,,
1262,,2.0,3.0,2.0,,1240.0,1240.0,,,,,6037.0,,2.0,,,,34677468.0,-118141068.0,7181.0,,,0100,LRRA7000*,5534.0,3101.0,,97317.0,0.0,,1.0,,,1956.0,,,70934.0,99300.0,2016.0,28366.0,1959.82,,,60379007013015.0,0.0562510833802,2017-01-03,2017,Single Family Residential,,,Central,,Central
1263,,2.0,2.0,2.0,,964.0,964.0,,,,,6037.0,,2.0,,,,34418400.0,-118489000.0,532639.0,,,010C,SCOS,54311.0,3101.0,37739.0,96374.0,0.0,,1.0,,,1986.0,,,154786.0,193481.0,2016.0,38695.0,2795.79,,,60379200301007.0,-0.0300906481043,2017-01-03,2017,Condominium,,,Central,,Central
1264,,2.0,4.0,2.0,,1424.0,1424.0,,,,,6059.0,,2.0,2.0,430.0,,33797701.0,-117811862.0,9400.0,1.0,,122,,33252.0,1286.0,,97067.0,7.0,,,,,1962.0,1.0,,93093.0,567000.0,2016.0,473907.0,6205.6,,,60590219133007.0,0.0204237198288,2017-01-03,2017,Single Family Residential,,,,,
1265,,2.0,3.0,2.0,,1994.0,1994.0,,,,,6037.0,,2.0,,,,34454695.0,-118529717.0,6813.0,,,0100,SCUR2,54311.0,3101.0,6952.0,96373.0,0.0,,1.0,,,1985.0,,,197666.0,365635.0,2016.0,167969.0,5124.75,,,60379200181003.0,0.006558900913,2017-01-03,2017,Single Family Residential,,,Central,,Central
1266,,2.0,3.0,2.0,,1420.0,1420.0,,,,,6037.0,,2.0,,,,34084318.0,-118169628.0,3752.0,,,0100,LAR1,12447.0,3101.0,114914.0,96013.0,0.0,,1.0,,,1930.0,,,67351.0,194716.0,2016.0,127365.0,2405.15,,,60372015041001.0,0.0133298342331,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1267,,2.0,3.0,2.0,,1224.0,1224.0,,,,,6059.0,1.0,2.0,2.0,460.0,,33627906.0,-117708212.0,4410.0,,,122,,32380.0,1286.0,,96962.0,6.0,,,,,1972.0,1.0,,75000.0,566000.0,2016.0,491000.0,5916.02,,,60590524103010.0,-0.0061915921615,2017-01-03,2017,Single Family Residential,,,,,
1268,,3.0,4.0,3.0,,2918.0,2918.0,,,,,6059.0,2.0,3.0,2.0,476.0,,33613662.0,-117683936.0,7888.0,1.0,,122,,12773.0,1286.0,,96995.0,8.0,,,,,1967.0,3.0,,173460.0,330191.0,2016.0,156731.0,3420.94,,,60590320151008.0,-0.0204037723132,2017-01-03,2017,Single Family Residential,,,Yes,,
1269,,2.0,3.0,2.0,,1248.0,1248.0,,,,,6037.0,,2.0,,,,34100778.0,-118185160.0,5599.0,,,0100,LAR1,12447.0,3101.0,417433.0,96023.0,0.0,,1.0,,,1922.0,,,182040.0,457701.0,2016.0,275661.0,5627.39,,,60371837022021.0,0.0110075775244,2017-01-03,2017,Single Family Residential,,,Central,,Central
1270,,4.5,5.0,4.5,,4331.0,4331.0,,,,,6059.0,,4.0,2.0,641.0,,33885560.0,-117957007.0,6439.0,,,1,,24812.0,1286.0,,97041.0,0.0,1.0,,,,2002.0,,,542431.0,833555.0,2016.0,291124.0,13730.58,,,60590017041030.0,0.043375277640199994,2017-01-03,2017,Single Family Residential,,,,,
1271,,3.0,4.0,3.0,1978.0,1978.0,1978.0,,,1978.0,,6111.0,1.0,3.0,2.0,506.0,,34398257.0,-119303157.0,6000.0,,,1110,,40110.0,2061.0,,97098.0,7.0,,,,,2006.0,1.0,,243864.0,539007.0,2016.0,295143.0,6447.66,,,61110011012005.0,0.12164015322699999,2017-01-03,2017,Single Family Residential,,,,,
1272,,2.0,3.0,2.0,,1252.0,1252.0,,,,,6059.0,,2.0,2.0,481.0,,33771223.0,-118000636.0,7140.0,,,122,,34780.0,1286.0,,96990.0,6.0,,,,,1957.0,1.0,,73751.0,431481.0,2016.0,357730.0,5303.28,,,60590999043003.0,0.008373731926779999,2017-01-03,2017,Single Family Residential,,,,,
1273,,0.0,0.0,,,1482.0,,,,,1482.0,6059.0,,,0.0,0.0,,33408215.0,-117602152.0,4751.0,,,38,,13693.0,1286.0,,96982.0,0.0,,1.0,,,1974.0,2.0,,190589.0,372535.0,2016.0,181946.0,3795.1,,,60590421033016.0,-0.306722100923,2017-01-03,2017,"Duplex (2 Units, Any Combination)",,,,,
1274,,4.0,8.0,4.0,,3369.0,,,3369.0,,,6037.0,,4.0,,,,33994024.0,-118259089.0,4638.0,,,0400,LAR2,12447.0,3101.0,268496.0,95992.0,0.0,,4.0,,,1915.0,,,197942.0,257605.0,2016.0,59663.0,3395.86,,,60372294201006.0,-0.0570211122157,2017-01-03,2017,"Quadruplex (4 Units, Any Combination)",,,,,
1275,,2.0,3.0,2.0,,1440.0,1440.0,,,,,6037.0,,2.0,,,,34068700.0,-118016000.0,5689.0,,,0100,EMR3*,51861.0,3101.0,762684.0,96479.0,0.0,,1.0,,,1961.0,,,37878.0,47377.0,2016.0,9499.0,1004.78,,,60374333042015.0,0.069904380099,2017-01-03,2017,Single Family Residential,,,,,Central
1276,,2.0,2.0,2.0,,1307.0,1307.0,,,,,6037.0,,2.0,,,,33790300.0,-118145000.0,79753.0,1.0,,010E,LBR4N,46298.0,3101.0,273252.0,96247.0,0.0,,1.0,,,1988.0,,,179699.0,301529.0,2016.0,121830.0,3607.5,,,60375750012005.0,-0.010945865911999999,2017-01-03,2017,Condominium,,,Central,,Central
1277,,1.0,3.0,1.0,,955.0,955.0,,,,,6037.0,,1.0,,,,33888401.0,-118071081.0,6496.0,,,0100,NOR1YY,53636.0,3101.0,,96193.0,0.0,,1.0,,,1953.0,,,98239.0,386728.0,2016.0,288489.0,5003.53,,,60375526023004.0,0.0365283286073,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1278,,3.0,3.0,3.0,1813.0,3080.0,3080.0,,,1813.0,,6111.0,2.0,3.0,2.0,660.0,,34241723.0,-118889982.0,45738.0,1.0,578.0,1111,,51239.0,2061.0,,97091.0,7.0,,,,,1989.0,2.0,,372500.0,1065000.0,2016.0,692500.0,11455.28,,,61110053052012.0,-0.0161744437797,2017-01-03,2017,Single Family Residential,,,,,
1279,,3.0,1.0,3.0,,1619.0,1619.0,,,,,6037.0,,3.0,,,,34027997.0,-118812708.0,85354.0,,,0100,LCRA1*,12520.0,3101.0,,96116.0,0.0,,1.0,,,1949.0,,,208047.0,1664376.0,2016.0,1456329.0,19508.3,,,60378004083020.0,0.0705349833419,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1280,,2.0,4.0,2.0,1859.0,1859.0,1859.0,,,1859.0,,6111.0,1.0,2.0,2.0,564.0,,34224247.0,-118869330.0,9167.0,1.0,325.0,1111,,34278.0,2061.0,,96383.0,7.0,,,252.0,,1979.0,1.0,,240645.0,353811.0,2016.0,113166.0,3922.36,,,61110063022008.0,0.042956208898300006,2017-01-03,2017,Single Family Residential,,,,,
1281,,2.0,3.0,2.0,,1215.0,1215.0,,,,,6037.0,,2.0,,,,34282959.0,-118387061.0,7498.0,,,0100,LARS,12447.0,3101.0,268249.0,96368.0,0.0,,1.0,,,1963.0,,,51010.0,65276.0,2016.0,14266.0,911.75,,,60371041032001.0,-0.040872968975,2017-01-03,2017,Single Family Residential,,,,,Central
1282,,2.0,2.0,2.0,,1547.0,1547.0,,,,,6037.0,,2.0,,,,34049900.0,-118463000.0,14750.0,,,010E,LAR3,12447.0,3101.0,113910.0,96030.0,0.0,,1.0,,,1970.0,,,284270.0,690370.0,2016.0,406100.0,9020.1,Y,15.0,60372643013004.0,0.0560477752716,2017-01-03,2017,Condominium,,,Central,,Central
1283,,2.0,3.0,2.0,,1930.0,1930.0,,,,,6037.0,,2.0,,,,34040297.0,-118473725.0,8529.0,,,0100,SMR1*,26964.0,3101.0,,96150.0,0.0,,1.0,,,1927.0,,,326548.0,758649.0,2016.0,432101.0,9278.74,,,60377016011005.0,-0.254507013947,2017-01-03,2017,Single Family Residential,,,,,Central
1284,,2.0,3.0,2.0,,1956.0,1956.0,,,,,6037.0,,2.0,,,,34040419.0,-118480389.0,8008.0,,,0100,SMR1*,26964.0,3101.0,,96150.0,0.0,,1.0,,,1927.0,,,543158.0,2715793.0,2016.0,2172635.0,31517.01,,,60377016012004.0,-0.0889413734572,2017-01-03,2017,Single Family Residential,,,,,Central
1285,,2.0,3.0,2.0,1372.0,1372.0,1372.0,,,1372.0,,6111.0,,2.0,5.0,1380.0,,34243697.0,-118924937.0,44001.0,,,1110,,51239.0,2061.0,,97091.0,5.0,,,,,1967.0,1.0,,147169.0,208369.0,2016.0,61200.0,2247.28,,,61110053051055.0,-0.200692472244,2017-01-03,2017,Single Family Residential,,,,,
1286,,2.5,3.0,2.5,,1298.0,1298.0,,,,,6059.0,,2.0,2.0,0.0,,33739320.0,-117789253.0,,,,34,,27491.0,1286.0,,97018.0,0.0,1.0,,,,1994.0,,,162344.0,284721.0,2016.0,122377.0,3331.08,,,60590756073004.0,-0.0120503461197,2017-01-03,2017,Condominium,,,,,
1287,,1.0,2.0,1.0,,1348.0,1348.0,,,,,6037.0,,1.0,,,,34242370.0,-118257255.0,8994.0,,,0100,GLR1YY,45457.0,3101.0,273400.0,96330.0,0.0,,1.0,,,1951.0,,,76117.0,380605.0,2016.0,304488.0,4166.66,,,60373003013000.0,0.0887099596599,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1288,,3.0,4.0,3.0,,1555.0,1555.0,,,,,6037.0,,3.0,,,,33959497.0,-118084109.0,4036.0,,,0100,SSR3PD*,13716.0,3101.0,,96201.0,0.0,,1.0,,,1972.0,,,133222.0,253993.0,2016.0,120771.0,3546.72,,,60375027001020.0,-0.0405100368114,2017-01-03,2017,Single Family Residential,,,,,Central
1289,,2.5,4.0,2.5,,2043.0,2043.0,,,,,6059.0,,2.0,2.0,0.0,,33831367.0,-118016349.0,,,,34,,10608.0,1286.0,,96180.0,0.0,1.0,,,,1997.0,,,232639.0,605000.0,2016.0,372361.0,6929.28,,,60591102021007.0,0.014338298897599999,2017-01-03,2017,Condominium,,,,,
1290,,2.0,2.0,2.0,,1687.0,1687.0,,,,,6037.0,,2.0,,,,34105138.0,-118288009.0,6753.0,,,0100,LAR2,12447.0,3101.0,274359.0,96008.0,0.0,,1.0,,,1920.0,,,232560.0,754468.0,2016.0,521908.0,9150.68,,,60371891012000.0,-0.0117203181474,2017-01-03,2017,Single Family Residential,,,Central,,Central
1291,,1.0,1.0,1.0,,868.0,868.0,,,,,6059.0,,1.0,,,,33612600.0,-117747000.0,,1.0,,34,,46098.0,1286.0,,96963.0,4.0,,,,,1973.0,1.0,,48526.0,81634.0,2016.0,33108.0,855.92,,,60590626491006.0,0.0630341416773,2017-01-03,2017,Condominium,,,Central,,Forced air
1292,,2.0,2.0,2.0,,968.0,968.0,,,,,6059.0,,2.0,2.0,0.0,,33813214.0,-118010049.0,,,,34,,16764.0,1286.0,118872.0,97023.0,0.0,,,,,1987.0,,,116062.0,307000.0,2016.0,190938.0,3743.5,,,60591102031004.0,-0.021777364372400004,2017-01-03,2017,Condominium,,,,,
1293,,3.0,4.0,3.0,,2409.0,2409.0,,,,,6037.0,,3.0,,,,34038659.0,-118498682.0,7521.0,1.0,,0101,SMR1*,26964.0,3101.0,,96149.0,0.0,,1.0,,,1927.0,,,540976.0,2100270.0,2016.0,1559294.0,24460.03,,,60377012014008.0,-0.206738397867,2017-01-03,2017,Single Family Residential,,,,,Central
1294,,1.5,2.0,1.5,,1084.0,1084.0,,,,,6059.0,,1.0,1.0,0.0,,33641400.0,-117681000.0,,,,34,,32380.0,1286.0,,96962.0,0.0,1.0,,,,1982.0,,,96606.0,320905.0,2016.0,224299.0,3311.98,,,60590524241000.0,-0.0031488619748000005,2017-01-03,2017,Condominium,,,,,
1295,,2.0,2.0,2.0,,1277.0,1277.0,,,,,6059.0,,2.0,,,,33674000.0,-117859000.0,,,,34,,52650.0,1286.0,273096.0,96947.0,0.0,,,,,1990.0,,,202282.0,239768.0,2016.0,37486.0,2616.7,,,60590626102084.0,0.011433919447899999,2017-01-03,2017,Condominium,,,,,
1296,,3.0,3.0,3.0,,1897.0,1897.0,,,,,6059.0,,3.0,1.0,0.0,,33725400.0,-118078000.0,,,,34,,25218.0,1286.0,,96967.0,0.0,,,,,1979.0,,,198787.0,842657.0,2016.0,643870.0,9696.96,,,60590995132017.0,0.032817490752,2017-01-03,2017,Condominium,,,,,
1297,,2.0,2.0,2.0,,1824.0,1824.0,,,,,6037.0,,2.0,,,,34178927.0,-118234907.0,35694.0,1.0,,0101,GLR1YY,45457.0,3101.0,275857.0,96327.0,0.0,,1.0,,,1954.0,,,79918.0,134364.0,2016.0,54446.0,1557.74,,,60373007013011.0,-0.0218922740693,2017-01-03,2017,Single Family Residential,,,,,Central
1298,,1.0,4.0,1.0,,1076.0,1076.0,,,,,6037.0,,1.0,,,,33996944.0,-118066984.0,4752.0,,,0100,LCC3*,14634.0,3101.0,,96174.0,0.0,,1.0,,,1956.0,,,101000.0,389000.0,2016.0,288000.0,4907.53,Y,15.0,60375012002011.0,0.0216272098237,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1299,,3.0,4.0,3.0,,2709.0,2709.0,,,,,6037.0,,3.0,,,,34280359.0,-118524736.0,35815.0,1.0,,0101,LAA1,12447.0,3101.0,31817.0,96370.0,0.0,,1.0,,,1956.0,,,133523.0,522875.0,2016.0,389352.0,6676.38,,,60371066433018.0,-0.0398733016997,2017-01-03,2017,Single Family Residential,,,Central,,Central
1300,,2.0,3.0,2.0,,1561.0,1561.0,,,,,6037.0,,2.0,,,,33998221.0,-117961876.0,8763.0,,,0100,LCRA75,45602.0,3101.0,,96489.0,0.0,,1.0,,,1959.0,,,98197.0,417131.0,2016.0,318934.0,5011.92,,,60374086311008.0,0.010878725323700001,2017-01-03,2017,Single Family Residential,,,,,Central
1301,,3.0,2.0,3.0,,1610.0,1610.0,,,,,6037.0,,3.0,,,,34019100.0,-118395000.0,,,,010C,CCR4*,51617.0,3101.0,762188.0,96097.0,0.0,,1.0,,,2007.0,,,407932.0,772351.0,2016.0,364419.0,8972.72,,,60377025011008.0,0.028407571909,2017-01-03,2017,Condominium,,,Central,,Central
1302,,2.0,3.0,2.0,,1192.0,1192.0,,,,,6037.0,,2.0,,,,33854980.0,-118108686.0,5548.0,,,0100,LKR1YY,12292.0,3101.0,,96213.0,0.0,,1.0,,,1954.0,,,67712.0,288933.0,2016.0,221221.0,3602.12,,,60375709012000.0,0.0451179744547,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1303,,2.0,3.0,2.0,,1395.0,1395.0,,,,,6037.0,,2.0,,,,33852602.0,-118115486.0,5148.0,,,0100,LKR1*,12292.0,3101.0,,96213.0,0.0,,1.0,,,1951.0,,,92372.0,388006.0,2016.0,295634.0,4912.38,,,60375709015009.0,0.0017586678385799997,2017-01-03,2017,Single Family Residential,,,,,Central
1304,,5.0,6.0,5.0,,6249.0,6249.0,,,,,6037.0,,5.0,,,,34064223.0,-118329480.0,22655.0,1.0,,0101,LARE15,12447.0,3101.0,274517.0,96001.0,0.0,,1.0,,,1924.0,,,1610255.0,3681324.0,2016.0,2071069.0,44772.63,Y,15.0,60372110004009.0,-0.104306195561,2017-01-03,2017,Single Family Residential,,,Central,,Central
1305,,2.0,1.0,2.0,,1391.0,1391.0,,,,,6037.0,,2.0,,,,33839681.0,-118124988.0,89604.0,,,010C,LBR34,12292.0,3101.0,,96242.0,0.0,,1.0,,,1981.0,,,168621.0,343490.0,2016.0,174869.0,4111.29,,,60375712001009.0,-0.0144814112766,2017-01-03,2017,Condominium,,,Central,,Central
1306,,1.0,1.0,1.0,,528.0,528.0,,,,,6037.0,,1.0,,,,34249272.0,-118279047.0,2164.0,,,0100,LAR1,12447.0,3101.0,27484.0,96284.0,0.0,,1.0,,,1929.0,,,51200.0,342000.0,2016.0,290800.0,4144.87,,,60371012202007.0,0.00034412131383399993,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1307,,2.0,2.0,2.0,,960.0,960.0,,,,,6037.0,,2.0,,,,33993600.0,-118417000.0,49505.0,,,010C,LAR3,12447.0,3101.0,403184.0,96095.0,0.0,,1.0,,,1968.0,,,108085.0,129517.0,2016.0,21432.0,1665.44,,,60372755002002.0,0.509340450069,2017-01-03,2017,Condominium,,,,,Floor/Wall
1308,,2.5,3.0,2.5,,2197.0,2197.0,,,,,6059.0,,2.0,2.0,0.0,,33620494.0,-117645668.0,9157.0,,,34,,12773.0,1286.0,,96996.0,0.0,1.0,,,,1989.0,,,268945.0,469997.0,2016.0,201052.0,4605.88,,,60590320371007.0,0.019011695548599997,2017-01-03,2017,Condominium,,,,,
1309,,2.0,5.0,2.0,,2016.0,,,2016.0,,,6037.0,,2.0,,,,33997357.0,-118303316.0,5461.0,,,0200,LAR2,12447.0,3101.0,118208.0,96043.0,0.0,,2.0,,,1921.0,,,87023.0,277389.0,2016.0,190366.0,3522.5,,,60372323002002.0,-0.22081106235300002,2017-01-03,2017,"Duplex (2 Units, Any Combination)",,,,,
1310,,3.0,4.0,3.0,,2043.0,2043.0,,,,,6037.0,,3.0,,,,33827735.0,-118114250.0,165328.0,,,01DC,LCC1YY,46298.0,3101.0,276606.0,96242.0,0.0,,1.0,,,2005.0,,,262000.0,562000.0,2016.0,300000.0,6898.98,,,60375737006004.0,0.0295764146557,2017-01-03,2017,Condominium,,,Central,,Central
1311,,2.0,4.0,2.0,,1425.0,1425.0,,,,,6037.0,,2.0,,,,33975042.0,-118072356.0,6175.0,,,0100,LCR1YY,396556.0,3101.0,,96174.0,0.0,,1.0,,,1951.0,,,108067.0,285867.0,2016.0,177800.0,3669.76,,,60375022005003.0,-0.017066316273600002,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1312,,1.0,2.0,1.0,,1184.0,1184.0,,,,,6037.0,,1.0,,,,33817571.0,-118111778.0,5090.0,,,0100,LBR1N,46298.0,3101.0,276606.0,96242.0,0.0,,1.0,,,1950.0,,,108000.0,506000.0,2016.0,398000.0,5991.38,,,60375741001001.0,0.0129471054596,2017-01-03,2017,Single Family Residential,,,,,Floor/Wall
1313,,1.0,2.0,1.0,,851.0,851.0,,,,,6059.0,,1.0,1.0,0.0,,33770167.0,-117831724.0,,,,34,,,1286.0,,97005.0,5.0,,,,,1971.0,1.0,,56599.0,166437.0,2016.0,109838.0,2059.68,Y,15.0,60590757012005.0,0.0163551605919,2017-01-03,2017,Condominium,,,,,Yes
1314,,4.0,4.0,4.0,,3031.0,3031.0,,,,,6037.0,,4.0,,,,33998204.0,-118352568.0,10253.0,,,0100,LCR1*,396550.0,3101.0,,96024.0,0.0,,1.0,,,1959.0,,,391612.0,652684.0,2016.0,261072.0,8386.02,,,60377031001012.0,-0.0102045546578,2017-01-03,2017,Single Family Residential,,,,,Central
1315,,2.0,3.0,2.0,1068.0,1068.0,1068.0,,,1068.0,,6111.0,,2.0,2.0,400.0,,34283836.0,-118878106.0,6103.0,,,1111,,25974.0,2061.0,,97097.0,5.0,,,,,1959.0,1.0,,32050.0,47535.0,2016.0,15485.0,567.16,,,61110076111007.0,-0.00783323634954,2017-01-03,2017,Single Family Residential,,,,,
1316,,1.0,2.0,1.0,,1246.0,1246.0,,,,,6037.0,,1.0,,,,33803249.0,-118190988.0,5031.0,,,0100,LBR1N,46298.0,3101.0,276157.0,96240.0,0.0,,1.0,,,1956.0,,,30210.0,63529.0,2016.0,33319.0,909.72,,,60375731001001.0,0.00376102024294,2017-01-03,2017,Single Family Residential,,,,,Central
1317,,2.5,3.0,2.5,,1736.0,1736.0,,,,,6059.0,,2.0,2.0,0.0,,33550395.0,-117632039.0,,,,1,,52835.0,1286.0,,96998.0,0.0,1.0,,,,2002.0,,,220878.0,436063.0,2016.0,215185.0,6563.94,,,60590320592002.0,0.022103810956700002,2017-01-03,2017,Condominium,,,,,
1318,,2.0,4.0,2.0,,1632.0,,,1632.0,,,6037.0,,2.0,,,,33795138.0,-118180606.0,4585.0,,,0200,LBR1N,46298.0,3101.0,275067.0,96240.0,0.0,,2.0,,,1961.0,,,165684.0,372790.0,2016.0,207106.0,4619.15,,,60375732021003.0,-0.014876273968,2017-01-03,2017,"Duplex (2 Units, Any Combination)",,,,,Floor/Wall
1319,,2.0,2.0,2.0,,1300.0,1300.0,,,,,6037.0,,2.0,,,,34150800.0,-118250000.0,37584.0,1.0,,010C,GLR4*,45457.0,3101.0,273257.0,96325.0,0.0,,1.0,,,1977.0,,,228431.0,380718.0,2016.0,152287.0,4208.96,,,60373020022002.0,0.130337950011,2017-01-03,2017,Condominium,,,Central,,Central
1320,,1.0,1.0,1.0,,640.0,640.0,,,,,6037.0,,1.0,,,,34208800.0,-118576000.0,35250.0,1.0,,010E,LAR3,12447.0,3101.0,27987.0,96341.0,0.0,,1.0,,,1978.0,,,57000.0,164000.0,2016.0,107000.0,1945.72,,,60371341041004.0,0.110227090241,2017-01-03,2017,Condominium,,,Central,,Central
